Date,Covid cases,Oil,Bitcoin,S&P500,Gold
11/8/16,0,44.98,709.85,2139.56,1273.4
11/9/16,0,45.27,723.27,2163.26,1272.6
11/10/16,0,44.66,715.53,2167.48,1265.5
11/11/16,0,#N/A,716.41,2164.45,#N/A
11/12/16,0,#N/A,705.05,2164.45,#N/A
11/13/16,0,#N/A,702.03,2164.45,#N/A
11/14/16,0,43.32,705.02,2164.2,1221.2
11/15/16,0,45.81,711.62,2180.39,1224
11/16/16,0,45.57,744.2,2176.94,1223.4
11/17/16,0,45.42,740.98,2187.12,1216.5
11/18/16,0,45.69,751.59,2181.9,1208.5
11/19/16,0,#N/A,751.62,2181.9,#N/A
11/20/16,0,#N/A,731.03,2181.9,#N/A
11/21/16,0,47.49,739.25,2198.18,1209.6
11/22/16,0,48.03,751.35,2202.94,1211
11/23/16,0,47.96,744.59,2204.72,1189.1
11/24/16,0,#N/A,740.29,2204.72,#N/A
11/25/16,0,46.06,741.65,2213.35,1178.2
11/26/16,0,#N/A,735.38,2213.35,#N/A
11/27/16,0,#N/A,732.03,2213.35,#N/A
11/28/16,0,47.08,735.81,2201.72,1190.6
11/29/16,0,45.23,735.6,2204.66,1187.9
11/30/16,0,49.44,745.69,2198.81,1170.8
12/1/16,0,51.06,756.77,2191.08,1166.9
12/2/16,0,51.68,777.94,2191.95,1175.1
12/3/16,0,#N/A,771.16,2192.82,#N/A
12/4/16,0,#N/A,773.87,2193.69,#N/A
12/5/16,0,51.79,758.7,2204.71,1174
12/6/16,0,50.93,764.22,2212.23,1167.6
12/7/16,0,49.77,768.13,2241.35,1175
12/8/16,0,50.84,770.81,2246.19,1169.8
12/9/16,0,51.5,772.79,2259.53,1159.4
12/10/16,0,#N/A,774.65,2259.53,#N/A
12/11/16,0,#N/A,769.73,2259.53,#N/A
12/12/16,0,52.83,780.09,2256.96,1163.5
12/13/16,0,52.98,780.56,2271.72,1156.7
12/14/16,0,51.04,781.48,2253.28,1161.3
12/15/16,0,50.9,778.09,2262.03,1127.8
12/16/16,0,51.9,784.91,2258.07,1135.3
12/17/16,0,#N/A,790.83,#N/A,#N/A
12/18/16,0,#N/A,790.53,#N/A,#N/A
12/19/16,0,52.12,792.71,2262.53,1140.5
12/20/16,0,52.23,800.88,2270.76,1131.5
12/21/16,0,52.49,834.28,2265.18,1131.1
12/22/16,0,52.95,864.54,2260.96,1128.8
12/23/16,0,53.02,921.98,2263.79,1131.9
12/24/16,0,#N/A,898.82,#N/A,#N/A
12/25/16,0,#N/A,896.18,#N/A,#N/A
12/26/16,0,#N/A,907.61,#N/A,#N/A
12/27/16,0,53.9,933.2,2268.88,1137.3
12/28/16,0,54.06,975.92,2249.92,1139.4
12/29/16,0,53.77,973.5,2249.26,1156.4
12/30/16,0,53.72,961.24,2238.83,1150
12/31/16,0,#N/A,963.74,#N/A,#N/A
1/1/17,0,#N/A,998.33,#N/A,#N/A
1/2/17,0,#N/A,1021.75,#N/A,#N/A
1/3/17,0,52.33,1043.84,2257.83,1160.4
1/4/17,0,53.26,1154.73,2270.75,1163.8
1/5/17,0,53.76,1013.38,2269,1179.7
1/6/17,0,53.99,902.2,2276.98,1171.9
1/7/17,0,#N/A,908.59,#N/A,#N/A
1/8/17,0,#N/A,911.2,#N/A,#N/A
1/9/17,0,51.96,902.83,2268.9,1183.5
1/10/17,0,50.82,907.68,2268.9,1184.2
1/11/17,0,52.25,777.76,2275.32,1195.6
1/12/17,0,53.01,804.83,2270.44,1198.9
1/13/17,0,52.37,823.98,2274.64,1195.3
1/14/17,0,#N/A,818.41,#N/A,#N/A
1/15/17,0,#N/A,821.8,#N/A,#N/A
1/16/17,0,#N/A,831.53,#N/A,#N/A
1/17/17,0,52.48,907.94,2267.89,1212
1/18/17,0,51.08,886.62,2271.89,1211.3
1/19/17,0,51.37,899.07,2263.69,1200.9
1/20/17,0,52.42,895.03,2271.31,1204.3
1/21/17,0,#N/A,921.79,#N/A,#N/A
1/22/17,0,#N/A,924.67,#N/A,#N/A
1/23/17,0,52.75,921.01,2265.2,1215
1/24/17,0,53.18,892.69,2280.07,1210.3
1/25/17,0,52.75,901.54,2298.37,1197.3
1/26/17,0,53.78,917.59,2296.68,1189.5
1/27/17,0,53.17,919.75,2294.69,1188.1
1/28/17,0,#N/A,921.59,#N/A,#N/A
1/29/17,0,#N/A,919.5,#N/A,#N/A
1/30/17,0,52.63,920.38,2280.9,1193.2
1/31/17,0,52.81,970.4,2278.87,1208.6
2/1/17,0,53.88,989.02,2279.55,1205.6
2/2/17,0,53.54,1011.8,2280.85,1216.7
2/3/17,0,53.83,1029.91,2297.42,1218.5
2/4/17,0,#N/A,1042.9,#N/A,#N/A
2/5/17,0,#N/A,1027.34,#N/A,#N/A
2/6/17,0,53.01,1038.15,2292.56,1230
2/7/17,0,52.17,1061.35,2293.08,1234.2
2/8/17,0,52.34,1063.07,2294.67,1237.6
2/9/17,0,53,994.38,2307.87,1235.1
2/10/17,0,53.86,988.67,2316.1,1234.4
2/11/17,0,#N/A,1004.45,#N/A,#N/A
2/12/17,0,#N/A,999.18,#N/A,#N/A
2/13/17,0,52.93,990.64,2328.25,1224.4
2/14/17,0,53.2,1004.55,2337.58,1223.9
2/15/17,0,53.11,1007.48,2349.25,1231.7
2/16/17,0,53.36,1027.44,2347.22,1240
2/17/17,0,53.4,1046.21,2351.16,1237.6
2/18/17,0,#N/A,1054.42,#N/A,#N/A
2/19/17,0,#N/A,1047.87,#N/A,#N/A
2/20/17,0,#N/A,1079.98,#N/A,#N/A
2/21/17,0,54.06,1115.3,2365.38,1237.5
2/22/17,0,53.59,1117.44,2362.82,1232
2/23/17,0,54.45,1166.72,2363.81,1250.2
2/24/17,0,53.99,1173.68,2367.34,1256.9
2/25/17,0,#N/A,1143.84,#N/A,#N/A
2/26/17,0,#N/A,1165.2,#N/A,#N/A
2/27/17,0,54.05,1179.97,2369.75,1257.4
2/28/17,0,54.01,1179.97,2363.64,1252.6
3/1/17,0,53.83,1222.5,2395.96,1248.9
3/2/17,0,52.61,1251.01,2381.92,1231.9
3/3/17,0,53.33,1274.99,2383.12,1225.5
3/4/17,0,#N/A,1255.15,#N/A,#N/A
3/5/17,0,#N/A,1267.12,#N/A,#N/A
3/6/17,0,53.2,1272.83,2375.31,1224.5
3/7/17,0,53.14,1223.54,2368.39,1215.1
3/8/17,0,50.28,1150,2362.98,1208.5
3/9/17,0,49.28,1188.49,2364.87,1202.4
3/10/17,0,48.49,1116.72,2372.6,1200.7
3/11/17,0,#N/A,1175.83,#N/A,#N/A
3/12/17,0,#N/A,1221.38,#N/A,#N/A
3/13/17,0,48.4,1231.92,2373.47,1202.4
3/14/17,0,47.72,1240,2365.45,1201.9
3/15/17,0,48.86,1249.61,2385.26,1200.1
3/16/17,0,48.75,1187.81,2381.38,1226.5
3/17/17,0,48.78,1100.23,2378.25,1229.8
3/18/17,0,#N/A,973.82,#N/A,#N/A
3/19/17,0,#N/A,1036.74,#N/A,#N/A
3/20/17,0,48.22,1054.23,2373.47,1233.6
3/21/17,0,47.34,1120.54,2344.02,1246.1
3/22/17,0,48.04,1049.14,2348.45,1249.3
3/23/17,0,47.7,1038.59,2345.96,1246.9
3/24/17,0,47.97,937.52,2343.98,1248.2
3/25/17,0,#N/A,972.78,#N/A,#N/A
3/26/17,0,#N/A,966.72,#N/A,#N/A
3/27/17,0,47.73,1045.77,2341.59,1255.4
3/28/17,0,48.37,1047.15,2358.57,1255.3
3/29/17,0,49.51,1039.97,2361.13,1253.4
3/30/17,0,50.35,1026.43,2368.06,1245
3/31/17,0,50.6,1071.79,2362.72,1247.3
4/1/17,0,#N/A,1080.5,#N/A,#N/A
4/2/17,0,#N/A,1102.17,#N/A,#N/A
4/3/17,0,50.24,1143.81,2358.84,1250.8
4/4/17,0,51.03,1133.25,2360.16,1255
4/5/17,0,51.15,1124.78,2352.95,1245.4
4/6/17,0,51.7,1182.68,2357.49,1250.3
4/7/17,0,52.24,1176.9,2355.54,1254.3
4/8/17,0,#N/A,1175.95,#N/A,#N/A
4/9/17,0,#N/A,1187.87,#N/A,#N/A
4/10/17,0,53.08,1187.13,2357.16,1251.1
4/11/17,0,53.4,1205.01,2353.78,1271.2
4/12/17,0,53.11,1200.37,2344.93,1275.3
4/13/17,0,53.18,1169.28,2328.95,1285.9
4/14/17,0,#N/A,1167.54,#N/A,#N/A
4/15/17,0,#N/A,1172.52,#N/A,#N/A
4/16/17,0,#N/A,1182.94,#N/A,#N/A
4/17/17,0,52.65,1193.91,2349.01,1289.4
4/18/17,0,52.41,1211.67,2342.19,1291.7
4/19/17,0,50.44,1210.29,2338.17,1281.4
4/20/17,0,50.27,1229.08,2355.84,1281.9
4/21/17,0,49.62,1222.05,2348.69,1287.4
4/22/17,0,#N/A,1231.71,#N/A,#N/A
4/23/17,0,#N/A,1207.21,#N/A,#N/A
4/24/17,0,49.23,1250.15,2374.15,1275.8
4/25/17,0,49.56,1265.49,2388.61,1265.6
4/26/17,0,49.62,1281.08,2387.45,1262.1
4/27/17,0,48.97,1317.73,2388.77,1263.7
4/28/17,0,49.33,1316.48,2384.2,1266.1
4/29/17,0,#N/A,1321.79,#N/A,#N/A
4/30/17,0,#N/A,1347.89,#N/A,#N/A
5/1/17,0,48.84,1421.6,2388.33,1253.3
5/2/17,0,47.66,1452.82,2391.17,1255.1
5/3/17,0,47.82,1490.09,2388.13,1246.4
5/4/17,0,45.52,1537.67,2389.52,1226.5
5/5/17,0,46.22,1555.45,2399.29,1224.8
5/6/17,0,#N/A,1578.8,#N/A,#N/A
5/7/17,0,#N/A,1596.71,#N/A,#N/A
5/8/17,0,46.43,1723.35,2399.38,1225.3
5/9/17,0,45.88,1755.36,2396.92,1214.3
5/10/17,0,47.33,1787.13,2399.63,1217.3
5/11/17,0,47.83,1848.57,2394.44,1222.7
5/12/17,0,47.84,1724.24,2390.9,1226.2
5/13/17,0,#N/A,1804.91,#N/A,#N/A
5/14/17,0,#N/A,1808.91,#N/A,#N/A
5/15/17,0,48.85,1738.43,2402.32,1228.6
5/16/17,0,48.66,1734.45,2400.67,1235
5/17/17,0,49.07,1839.09,2357.03,1257.5
5/18/17,0,49.35,1888.65,2365.72,1251.7
5/19/17,0,50.33,1987.71,2381.73,1252.7
5/20/17,0,#N/A,2084.73,#N/A,#N/A
5/21/17,0,#N/A,2041.2,#N/A,#N/A
5/22/17,0,50.73,2173.4,2394.02,1260.7
5/23/17,0,51.47,2320.42,2398.42,1254.8
5/24/17,0,51.36,2443.64,2404.39,1252.4
5/25/17,0,48.9,2304.98,2415.07,1255.8
5/26/17,0,49.8,2202.42,2415.82,1267.6
5/27/17,0,#N/A,2038.87,#N/A,#N/A
5/28/17,0,#N/A,2155.8,#N/A,#N/A
5/29/17,0,#N/A,2255.61,#N/A,#N/A
5/30/17,0,49.66,2175.47,2412.91,1262.1
5/31/17,0,48.32,2286.41,2411.8,1272
6/1/17,0,48.36,2407.88,2430.06,1267
6/2/17,0,47.66,2488.55,2439.07,1276.8
6/3/17,0,#N/A,2515.35,#N/A,#N/A
6/4/17,0,#N/A,2511.81,#N/A,#N/A
6/5/17,0,47.4,2686.81,2436.1,1279.3
6/6/17,0,48.19,2863.2,2429.33,1294.4
6/7/17,0,45.72,2732.16,2433.14,1290.1
6/8/17,0,45.64,2805.62,2433.79,1276.3
6/9/17,0,45.83,2823.81,2431.77,1268.5
6/10/17,0,#N/A,2947.71,#N/A,#N/A
6/11/17,0,#N/A,2958.11,#N/A,#N/A
6/12/17,0,46.08,2659.63,2429.39,1266.1
6/13/17,0,46.46,2717.02,2440.35,1265.8
6/14/17,0,44.73,2506.37,2437.92,1272.8
6/15/17,0,44.46,2464.58,2432.46,1252.2
6/16/17,0,44.74,2518.56,2433.15,1254
6/17/17,0,#N/A,2655.88,#N/A,#N/A
6/18/17,0,#N/A,2548.29,#N/A,#N/A
6/19/17,0,44.2,2589.6,2453.46,1244.2
6/20/17,0,43.23,2721.79,2437.03,1241
6/21/17,0,42.53,2689.1,2435.61,1243.4
6/22/17,0,42.74,2705.41,2434.5,1247.6
6/23/17,0,43.01,2744.91,2438.3,1256.2
6/24/17,0,#N/A,2608.72,#N/A,#N/A
6/25/17,0,#N/A,2589.41,#N/A,#N/A
6/26/17,0,43.38,2478.45,2439.07,1246.3
6/27/17,0,44.24,2552.45,2419.38,1246.4
6/28/17,0,44.74,2574.79,2440.69,1248
6/29/17,0,44.93,2539.32,2419.7,1244.2
6/30/17,0,46.04,2480.84,2423.41,1240.7
7/1/17,0,#N/A,2434.55,#N/A,#N/A
7/2/17,0,#N/A,2506.47,#N/A,#N/A
7/3/17,0,47.07,2564.06,2429.01,1217.9
7/4/17,0,#N/A,2601.64,#N/A,#N/A
7/5/17,0,45.13,2601.99,2432.54,1220.4
7/6/17,0,45.52,2608.56,2409.75,1222.2
7/7/17,0,44.23,2518.66,2425.18,1208.6
7/8/17,0,#N/A,2571.34,#N/A,#N/A
7/9/17,0,#N/A,2518.44,#N/A,#N/A
7/10/17,0,44.4,2372.56,2427.43,1212.1
7/11/17,0,45.04,2337.79,2425.53,1213.6
7/12/17,0,45.49,2398.84,2443.25,1218.1
7/13/17,0,46.08,2357.9,2447.83,1216.3
7/14/17,0,46.54,2233.34,2459.27,1226.6
7/15/17,0,#N/A,1998.86,#N/A,#N/A
7/16/17,0,#N/A,1929.82,#N/A,#N/A
7/17/17,0,46.02,2228.41,2459.14,1232.8
7/18/17,0,46.4,2318.88,2460.61,1241.1
7/19/17,0,47.12,2273.43,2473.83,1241.2
7/20/17,0,46.79,2817.6,2473.45,1244.8
7/21/17,0,45.77,2667.76,2472.54,1254.3
7/22/17,0,#N/A,2810.12,#N/A,#N/A
7/23/17,0,#N/A,2730.4,#N/A,#N/A
7/24/17,0,46.34,2754.86,2469.91,1253.9
7/25/17,0,47.89,2576.48,2477.13,1251.7
7/26/17,0,48.75,2529.45,2477.83,1249
7/27/17,0,49.04,2671.78,2475.42,1259.6
7/28/17,0,49.71,2809.01,2472.1,1268.4
7/29/17,0,#N/A,2726.45,#N/A,#N/A
7/30/17,0,#N/A,2757.18,#N/A,#N/A
7/31/17,0,50.17,2875.34,2470.3,1266.6
8/1/17,0,49.16,2718.26,2476.35,1272.6
8/2/17,0,49.59,2710.67,2477.57,1271.8
8/3/17,0,49.03,2804.73,2472.16,1267.8
8/4/17,0,49.58,2895.89,2476.83,1258.3
8/5/17,0,#N/A,3252.91,#N/A,#N/A
8/6/17,0,#N/A,3213.94,#N/A,#N/A
8/7/17,0,49.39,3378.94,2480.91,1258.2
8/8/17,0,49.17,3419.94,2474.92,1256.4
8/9/17,0,49.56,3342.47,2474.02,1273
8/10/17,0,48.59,3381.28,2438.21,1283.7
8/11/17,0,48.82,3650.62,2441.32,1287.7
8/12/17,0,#N/A,3884.71,#N/A,#N/A
8/13/17,0,#N/A,4073.26,#N/A,#N/A
8/14/17,0,47.59,4325.13,2465.84,1284.2
8/15/17,0,47.55,4181.93,2464.61,1273.7
8/16/17,0,46.78,4376.63,2468.11,1276.9
8/17/17,0,47.09,4331.69,2430.01,1286.4
8/18/17,0,48.51,4160.62,2425.55,1285.7
8/19/17,0,#N/A,4193.7,#N/A,#N/A
8/20/17,0,#N/A,4087.66,#N/A,#N/A
8/21/17,0,47.37,4001.74,2428.37,1290.8
8/22/17,0,47.64,4100.52,2452.51,1285.1
8/23/17,0,48.41,4151.52,2444.04,1288.9
8/24/17,0,47.43,4334.68,2438.97,1286.5
8/25/17,0,47.87,4371.6,2443.05,1292.5
8/26/17,0,#N/A,4352.4,#N/A,#N/A
8/27/17,0,#N/A,4382.88,#N/A,#N/A
8/28/17,0,46.57,4382.66,2444.24,1309.7
8/29/17,0,46.44,4579.02,2446.3,1313.1
8/30/17,0,45.96,4565.3,2457.59,1308.1
8/31/17,0,47.23,4703.39,2471.65,1316.2
9/1/17,0,47.29,4892.01,2476.55,1324.5
9/2/17,0,#N/A,4578.77,#N/A,#N/A
9/3/17,0,#N/A,4582.96,#N/A,#N/A
9/4/17,0,#N/A,4236.31,#N/A,#N/A
9/5/17,0,48.66,4376.53,2457.85,1339.2
9/6/17,0,49.16,4597.12,2465.54,1333.9
9/7/17,0,49.09,4599.88,2465.1,1345.1
9/8/17,0,47.48,4228.75,2461.43,1346
9/9/17,0,#N/A,4226.06,#N/A,#N/A
9/10/17,0,#N/A,4122.94,#N/A,#N/A
9/11/17,0,48.07,4161.27,2488.11,1331
9/12/17,0,48.23,4130.81,2496.48,1328
9/13/17,0,49.3,3882.59,2498.37,1323.4
9/14/17,0,49.89,3154.95,2495.62,1324.7
9/15/17,0,49.89,3637.52,2500.23,1320.4
9/16/17,0,#N/A,3625.04,#N/A,#N/A
9/17/17,0,#N/A,3582.88,#N/A,#N/A
9/18/17,0,49.91,4065.2,2503.87,1306.3
9/19/17,0,49.48,3924.97,2506.65,1306.2
9/20/17,0,50.41,3905.95,2508.24,1312
9/21/17,0,50.55,3631.04,2500.6,1290.6
9/22/17,0,50.66,3630.7,2502.22,1293.3
9/23/17,0,#N/A,3792.4,#N/A,#N/A
9/24/17,0,#N/A,3682.84,#N/A,#N/A
9/25/17,0,52.22,3926.07,2496.66,1306.8
9/26/17,0,51.88,3892.35,2496.84,1297
9/27/17,0,52.14,4200.67,2507.04,1283.4
9/28/17,0,51.56,4174.73,2510.06,1285.5
9/29/17,0,51.67,4163.07,2519.36,1281.5
9/30/17,0,#N/A,4338.71,#N/A,#N/A
10/1/17,0,#N/A,4403.74,#N/A,#N/A
10/2/17,0,50.58,4409.32,2529.12,1272.7
10/3/17,0,50.42,4317.48,2534.58,1271.5
10/4/17,0,49.98,4229.36,2537.74,1273.7
10/5/17,0,50.79,4328.41,2552.07,1269.9
10/6/17,0,49.29,4370.81,2549.33,1271.6
10/7/17,0,#N/A,4426.89,#N/A,#N/A
10/8/17,0,#N/A,4610.48,#N/A,#N/A
10/9/17,0,49.58,4772.02,2544.73,1281.8
10/10/17,0,50.92,4781.99,2550.64,1290.6
10/11/17,0,51.3,4826.48,2555.24,1285.8
10/12/17,0,50.6,5446.91,2550.93,1293.3
10/13/17,0,51.45,5647.21,2553.17,1301.5
10/14/17,0,#N/A,5831.79,#N/A,#N/A
10/15/17,0,#N/A,5678.19,#N/A,#N/A
10/16/17,0,51.87,5725.59,2557.64,1299.9
10/17/17,0,51.88,5605.51,2559.36,1283
10/18/17,0,52.04,5590.69,2561.26,1279.9
10/19/17,0,51.29,5708.52,2562.1,1286.9
10/20/17,0,51.47,6011.45,2575.21,1277.4
10/21/17,0,#N/A,6031.6,#N/A,#N/A
10/22/17,0,#N/A,6008.42,#N/A,#N/A
10/23/17,0,51.9,5930.32,2564.98,1277.7
10/24/17,0,52.47,5526.64,2569.13,1275
10/25/17,0,52.18,5750.8,2557.15,1275.4
10/26/17,0,52.64,5904.83,2560.4,1266.3
10/27/17,0,53.9,5780.9,2581.07,1268.5
10/28/17,0,#N/A,5753.09,#N/A,#N/A
10/29/17,0,#N/A,6153.85,#N/A,#N/A
10/30/17,0,54.15,6130.53,2572.83,1274.1
10/31/17,0,54.38,6468.4,2575.26,1267
11/1/17,0,54.3,6767.31,2579.36,1274.1
11/2/17,0,54.54,7078.5,2579.85,1274.9
11/3/17,0,55.64,7207.76,2587.84,1266.5
11/4/17,0,#N/A,7379.95,#N/A,#N/A
11/5/17,0,#N/A,7407.41,#N/A,#N/A
11/6/17,0,57.35,7022.76,2591.13,1279.4
11/7/17,0,57.2,7144.38,2590.64,1273.7
11/8/17,0,56.81,7459.69,2594.38,1281.6
11/9/17,0,57.17,7143.58,2584.62,1285.6
11/10/17,0,56.74,6618.14,2582.3,1272.4
11/11/17,0,#N/A,6357.6,#N/A,#N/A
11/12/17,0,#N/A,5950.07,#N/A,#N/A
11/13/17,0,56.76,6559.49,2584.84,1277.3
11/14/17,0,55.7,6635.75,2578.87,1281.5
11/15/17,0,55.33,7315.54,2564.62,1276.5
11/16/17,0,55.14,7871.69,2585.64,1277.4
11/17/17,0,56.55,7708.99,2578.85,1295.8
11/18/17,0,#N/A,7790.15,#N/A,#N/A
11/19/17,0,#N/A,8036.49,#N/A,#N/A
11/20/17,0,56.09,8200.64,2582.14,1274.6
11/21/17,0,56.83,8071.26,2599.03,1281.1
11/22/17,0,58.02,8253.55,2597.08,1291.6
11/23/17,0,#N/A,8038.77,#N/A,#N/A
11/24/17,0,58.95,8253.69,2602.42,1286.7
11/25/17,0,#N/A,8790.92,#N/A,#N/A
11/26/17,0,#N/A,9330.55,#N/A,#N/A
11/27/17,0,58.11,9818.35,2601.42,1293.8
11/28/17,0,57.99,10058.8,2627.04,1294.7
11/29/17,0,57.3,9888.61,2626.07,1282.1
11/30/17,0,57.4,10233.6,2647.58,1273.2
12/1/17,0,58.36,10975.6,2642.22,1278.8
12/2/17,0,#N/A,11074.6,#N/A,#N/A
12/3/17,0,#N/A,11323.2,#N/A,#N/A
12/4/17,0,57.47,11657.2,2639.44,1274.3
12/5/17,0,57.62,11916.7,2629.57,1261.6
12/6/17,0,55.96,14291.5,2629.27,1262.8
12/7/17,0,56.69,17899.7,2636.98,1249.8
12/8/17,0,57.36,16569.4,2651.5,1245.2
12/9/17,0,#N/A,15178.2,#N/A,#N/A
12/10/17,0,#N/A,15455.4,#N/A,#N/A
12/11/17,0,57.99,16936.8,2659.99,1243.7
12/12/17,0,57.14,17415.4,2664.11,1238.5
12/13/17,0,56.6,16408.2,2662.85,1245.4
12/14/17,0,57.04,16564,2652.01,1253.8
12/15/17,0,57.3,17706.9,2675.81,1254.3
12/16/17,0,#N/A,19497.4,#N/A,#N/A
12/17/17,0,#N/A,19140.8,#N/A,#N/A
12/18/17,0,57.16,19114.2,2690.16,1262.2
12/19/17,0,57.46,17776.7,2681.47,1260.7
12/20/17,0,58.09,16624.6,2679.25,1266.1
12/21/17,0,58.36,15802.9,2684.57,1267.3
12/22/17,0,58.47,13831.8,2683.34,1275.4
12/23/17,0,#N/A,14699.2,#N/A,#N/A
12/24/17,0,#N/A,13925.8,#N/A,#N/A
12/25/17,0,#N/A,14026.6,#N/A,#N/A
12/26/17,0,59.97,16099.8,2680.5,1284.1
12/27/17,0,59.64,15838.5,2682.62,1287
12/28/17,0,59.84,14606.5,2687.54,1294.1
12/29/17,0,60.42,14656.2,2673.61,1306.3
12/30/17,0,#N/A,12952.2,#N/A,#N/A
12/31/17,0,#N/A,14156.4,#N/A,#N/A
1/1/18,0,#N/A,13657.2,#N/A,#N/A
1/2/18,0,60.37,14982.1,2695.81,1313.7
1/3/18,0,61.63,15201,2713.06,1316.2
1/4/18,0,62.01,15599.2,2723.99,1319.4
1/5/18,0,61.44,17429.5,2743.15,1320.3
1/6/18,0,#N/A,17527,#N/A,#N/A
1/7/18,0,#N/A,16477.6,#N/A,#N/A
1/8/18,0,61.73,15170.1,2747.71,1318.6
1/9/18,0,62.96,14595.4,2751.29,1311.7
1/10/18,0,63.57,14973.3,2748.23,1317.4
1/11/18,0,63.8,13405.8,2767.56,1320.6
1/12/18,0,64.3,13980.6,2786.24,1333.4
1/13/18,0,#N/A,14360.2,#N/A,#N/A
1/14/18,0,#N/A,13772,#N/A,#N/A
1/15/18,0,#N/A,13819.8,#N/A,#N/A
1/16/18,0,63.73,11490.5,2776.42,1335.4
1/17/18,0,63.97,11188.6,2802.56,1338
1/18/18,0,63.95,11474.9,2798.03,1326
1/19/18,0,63.37,11607.4,2810.3,1331.9
1/20/18,0,#N/A,12899.2,#N/A,#N/A
1/21/18,0,#N/A,11600.1,#N/A,#N/A
1/22/18,0,63.49,10931.4,2832.97,1330.9
1/23/18,0,64.47,10868.4,2839.13,1335.7
1/24/18,0,65.61,11359.4,2837.54,1355.9
1/25/18,0,65.51,11259.4,2839.25,1362.4
1/26/18,0,66.14,11171.4,2872.87,1351.6
1/27/18,0,#N/A,11440.7,#N/A,#N/A
1/28/18,0,#N/A,11786.3,#N/A,#N/A
1/29/18,0,65.56,11296.4,2853.53,#N/A
1/30/18,0,64.5,10106.3,2822.43,1335.4
1/31/18,0,64.73,10221.1,2823.81,1339
2/1/18,0,65.8,9170.54,2821.98,1344.3
2/2/18,0,65.45,8830.75,2762.13,1333.7
2/3/18,0,#N/A,9174.91,#N/A,#N/A
2/4/18,0,#N/A,8277.01,#N/A,#N/A
2/5/18,0,64.15,6955.27,2648.94,1333
2/6/18,0,63.39,7754,2695.14,1326.1
2/7/18,0,61.79,7621.3,2681.66,1311.6
2/8/18,0,61.15,8265.59,2581,1316.9
2/9/18,0,59.2,8736.98,2619.55,1313.1
2/10/18,0,#N/A,8621.9,#N/A,#N/A
2/11/18,0,#N/A,8129.97,#N/A,#N/A
2/12/18,0,59.29,8926.57,2656,1324.2
2/13/18,0,59.19,8598.31,2662.94,1328.1
2/14/18,0,60.6,9494.63,2698.63,1355.5
2/15/18,0,61.34,10166.4,2731.2,1352.1
2/16/18,0,61.68,10233.9,2732.22,1353.2
2/17/18,0,#N/A,11112.7,#N/A,#N/A
2/18/18,0,#N/A,10551.8,#N/A,#N/A
2/19/18,0,#N/A,11225.3,#N/A,#N/A
2/20/18,0,61.9,11403.7,2716.26,1328.8
2/21/18,0,61.68,10690.4,2701.33,1330
2/22/18,0,62.77,10005,2703.96,1330.6
2/23/18,0,63.55,10301.1,2747.3,1328.2
2/24/18,0,#N/A,9813.07,#N/A,#N/A
2/25/18,0,#N/A,9664.73,#N/A,#N/A
2/26/18,0,63.91,10366.7,2779.6,1330.7
2/27/18,0,63.01,10725.6,2744.28,1315.5
2/28/18,0,61.64,10397.9,2713.83,1315.5
3/1/18,0,60.99,10951,2677.67,1302.9
3/2/18,0,61.25,11086.4,2691.25,1321.1
3/3/18,0,#N/A,11489.7,#N/A,#N/A
3/4/18,0,#N/A,11512.6,#N/A,#N/A
3/5/18,0,62.57,11573.3,2720.94,1318.1
3/6/18,0,62.6,10779.9,2728.12,1333.6
3/7/18,0,61.15,9965.57,2726.8,1326
3/8/18,0,60.12,9395.01,2738.97,1319.9
3/9/18,0,62.04,9337.55,2786.57,1322.4
3/10/18,0,#N/A,8866,#N/A,#N/A
3/11/18,0,#N/A,9578.63,#N/A,#N/A
3/12/18,0,61.36,9205.12,2783.02,1319.4
3/13/18,0,60.71,9194.85,2765.31,1325.9
3/14/18,0,60.96,8269.81,2749.48,1324.4
3/15/18,0,61.19,8300.86,2747.33,1316.8
3/16/18,0,62.34,8338.35,2752.01,1311.3
3/17/18,0,#N/A,7916.88,#N/A,#N/A
3/18/18,0,#N/A,8223.68,#N/A,#N/A
3/19/18,0,62.06,8630.65,2712.92,1316.8
3/20/18,0,63.4,8913.47,2716.94,1311.1
3/21/18,0,65.17,8929.28,2711.93,1320.7
3/22/18,0,64.3,8728.47,2643.69,1326.6
3/23/18,0,65.88,8879.62,2588.26,1349.3
3/24/18,0,#N/A,8668.12,#N/A,#N/A
3/25/18,0,#N/A,8495.78,#N/A,#N/A
3/26/18,0,65.55,8209.4,2658.55,1354.4
3/27/18,0,65.25,7833.04,2612.62,1341.3
3/28/18,0,64.38,7954.48,2605,1324.2
3/29/18,0,64.94,7165.7,2640.87,1322.8
3/30/18,0,#N/A,6890.52,#N/A,#N/A
3/31/18,0,#N/A,6973.53,#N/A,#N/A
4/1/18,0,#N/A,6844.23,#N/A,#N/A
4/2/18,0,63.01,7083.8,2581.88,1342.1
4/3/18,0,63.51,7456.11,2614.45,1332.8
4/4/18,0,63.37,6853.84,2644.69,1335.8
4/5/18,0,63.54,6811.47,2662.84,1324.3
4/6/18,0,62.06,6636.32,2604.47,1331.9
4/7/18,0,#N/A,6911.09,#N/A,#N/A
4/8/18,0,#N/A,7023.52,#N/A,#N/A
4/9/18,0,63.42,6770.73,2613.16,1336.3
